incident_id,ARREST,incident_hour,offense_category_name,crime_against,victim_type_name,weapon_name,agency_type_name,population_group,victim_age_group,offender_age_group,stolen_count,recovered_count,suburban_area
180863562,0,12.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,100K-500K,36-50,26-35,1.0,1.0,N
180863569,0,8.0,Sex Offenses,Person,Individual,Personal Weapons,City,100K-500K,18-25,Under 18,1.0,1.0,N
180863573,0,16.0,Assault Offenses,Person,Individual,Personal Weapons,City,100K-500K,36-50,18-25,1.0,1.0,N
180863577,0,8.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,100K-500K,26-35,26-35,1.0,1.0,N
180863579,0,18.0,Assault Offenses,Person,Individual,Handgun,City,100K-500K,26-35,26-35,1.0,1.0,N
180863592,0,12.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,100K-500K,18-25,26-35,1.0,1.0,N
180863613,0,2.0,Assault Offenses,Person,Individual,Personal Weapons,City,100K-500K,26-35,26-35,1.0,1.0,N
180863614,0,4.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,100K-500K,18-25,26-35,1.0,1.0,N
180863615,0,19.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,100K-500K,36-50,26-35,1.0,1.0,N
180863617,0,19.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,100K-500K,26-35,26-35,1.0,1.0,N
180863620,0,6.0,Assault Offenses,Person,Individual,Personal Weapons,City,100K-500K,26-35,26-35,1.0,1.0,N
180863626,0,12.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,100K-500K,18-25,26-35,1.0,1.0,N
180863628,0,11.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,100K-500K,36-50,26-35,1.0,1.0,N
180863630,0,6.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,100K-500K,36-50,26-35,1.0,1.0,N
180863632,0,16.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,100K-500K,26-35,26-35,1.0,1.0,N
180863634,0,16.0,Assault Offenses,Person,Individual,Firearm,City,100K-500K,26-35,26-35,1.0,1.0,N
180863635,0,17.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,100K-500K,36-50,26-35,1.0,1.0,N
180863636,0,19.0,Assault Offenses,Person,Individual,Personal Weapons,City,100K-500K,26-35,36-50,1.0,1.0,N
180863641,1,7.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,100K-500K,26-35,36-50,1.0,1.0,N
180863645,0,21.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,100K-500K,18-25,26-35,1.0,1.0,N
180863649,0,11.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,100K-500K,26-35,26-35,1.0,1.0,N
180863653,0,12.0,Embezzlement,Property,Individual,Personal Weapons,City,100K-500K,26-35,36-50,1.0,1.0,N
180863657,0,18.0,Assault Offenses,Person,Individual,Personal Weapons,City,100K-500K,18-25,18-25,1.0,1.0,N
180863658,0,19.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,100K-500K,26-35,26-35,1.0,1.0,N
180863659,0,20.0,Assault Offenses,Person,Individual,Personal Weapons,City,100K-500K,26-35,Under 18,1.0,1.0,N
180863668,0,15.0,Fraud Offenses,Property,Individual,Personal Weapons,City,100K-500K,18-25,26-35,1.0,1.0,N
180863670,0,14.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,100K-500K,26-35,26-35,1.0,1.0,N
180863671,0,14.0,Assault Offenses,Person,Individual,Personal Weapons,City,100K-500K,36-50,36-50,1.0,1.0,N
180863673,0,14.0,Sex Offenses,Person,Individual,Personal Weapons,City,100K-500K,26-35,36-50,1.0,1.0,N
180863676,0,18.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,100K-500K,26-35,26-35,1.0,1.0,N
180863677,0,19.0,Assault Offenses,Person,Individual,Personal Weapons,City,100K-500K,36-50,26-35,1.0,1.0,N
180863682,0,19.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,100K-500K,36-50,26-35,1.0,1.0,N
180863687,0,21.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,100K-500K,18-25,26-35,1.0,1.0,N
180863689,0,14.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,100K-500K,36-50,26-35,1.0,1.0,N
180863690,0,18.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,100K-500K,18-25,26-35,1.0,1.0,N
180863692,0,20.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,100K-500K,18-25,26-35,1.0,1.0,N
180863694,0,2.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,100K-500K,18-25,26-35,1.0,1.0,N
180863695,0,23.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,100K-500K,36-50,26-35,1.0,1.0,N
180863696,0,12.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,100K-500K,26-35,26-35,1.0,1.0,N
180863697,0,13.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,100K-500K,26-35,26-35,1.0,1.0,N
180863699,0,17.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,100K-500K,26-35,26-35,1.0,1.0,N
180863701,0,14.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,100K-500K,18-25,26-35,1.0,1.0,N
180863702,0,23.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,100K-500K,18-25,26-35,1.0,1.0,N
180863703,0,20.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,100K-500K,18-25,26-35,1.0,1.0,N
180863705,0,0.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,100K-500K,26-35,26-35,1.0,1.0,N
180863723,0,23.0,Assault Offenses,Person,Individual,Personal Weapons,County,10K-50K,18-25,26-35,1.0,1.0,N
180863728,0,16.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,County,10K-50K,26-35,26-35,1.0,1.0,N
180863739,1,23.0,Stolen Property Offenses,Property,Individual,Personal Weapons,County,10K-50K,26-35,26-35,1.0,1.0,N
180863743,0,18.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,County,10K-50K,18-25,26-35,1.0,1.0,N
180863756,0,17.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,County,10K-50K,26-35,26-35,1.0,1.0,N
180863758,0,0.0,Assault Offenses,Person,Individual,Personal Weapons,County,10K-50K,26-35,26-35,1.0,1.0,N
180863764,0,7.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,County,10K-50K,26-35,26-35,1.0,1.0,N
180863770,0,22.0,Assault Offenses,Person,Individual,Personal Weapons,County,10K-50K,26-35,36-50,1.0,1.0,N
180863774,0,20.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,County,10K-50K,26-35,26-35,1.0,1.0,N
180863778,0,9.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,County,10K-50K,26-35,26-35,1.0,1.0,N
180863780,1,1.0,Assault Offenses,Person,Individual,Personal Weapons,County,10K-50K,26-35,26-35,1.0,1.0,N
180863789,0,16.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,County,10K-50K,26-35,26-35,1.0,1.0,N
180863795,0,1.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,County,10K-50K,26-35,26-35,1.0,1.0,N
180863807,0,13.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,County,10K-50K,26-35,36-50,1.0,1.0,N
180882089,0,12.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,County,10K-50K,26-35,26-35,1.0,1.0,N
180882093,0,15.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,County,10K-50K,26-35,26-35,1.0,1.0,N
180882099,0,18.0,Assault Offenses,Person,Individual,Personal Weapons,County,10K-50K,18-25,36-50,1.0,1.0,N
180882115,0,13.0,Assault Offenses,Person,Individual,Motor Vehicle/Vessel,County,10K-50K,36-50,36-50,1.0,1.0,N
180882116,0,3.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,County,10K-50K,26-35,26-35,1.0,1.0,N
180882118,0,23.0,Assault Offenses,Person,Individual,Personal Weapons,County,10K-50K,26-35,36-50,1.0,1.0,N
180882131,1,17.0,Assault Offenses,Person,Individual,Personal Weapons,County,10K-50K,36-50,36-50,1.0,1.0,N
180882135,0,0.0,Extortion/Blackmail,Property,Individual,Personal Weapons,County,10K-50K,18-25,18-25,1.0,1.0,N
180882142,0,13.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,County,10K-50K,18-25,51-65,1.0,1.0,N
180882143,0,13.0,Assault Offenses,Person,Individual,Personal Weapons,County,10K-50K,18-25,26-35,1.0,1.0,N
180882149,0,0.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,County,10K-50K,36-50,26-35,1.0,1.0,N
180882169,0,18.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,10K-50K,36-50,26-35,1.0,1.0,N
180882177,0,9.0,Assault Offenses,Person,Individual,Handgun,City,10K-50K,36-50,18-25,1.0,1.0,N
180882179,0,17.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,10K-50K,36-50,26-35,1.0,1.0,N
180882181,0,19.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,10K-50K,36-50,26-35,1.0,1.0,N
180882183,0,7.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,10K-50K,36-50,26-35,1.0,1.0,N
180882188,0,17.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
180882194,1,6.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,18-25,36-50,1.0,1.0,N
180882198,0,10.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,10K-50K,36-50,26-35,1.0,1.0,N
180882201,0,21.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
180882206,0,11.0,Fraud Offenses,Property,Individual,Personal Weapons,City,10K-50K,26-35,51-65,1.0,1.0,N
180882214,0,4.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
180882219,0,10.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
180882231,0,20.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
180882232,0,21.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
180882239,0,14.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
180882241,0,18.0,Assault Offenses,Person,Individual,Other,City,10K-50K,18-25,18-25,1.0,1.0,N
180882242,0,18.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
180882245,0,1.0,Assault Offenses,Person,Individual,Firearm,City,10K-50K,26-35,26-35,1.0,1.0,N
180882248,1,15.0,Assault Offenses,Person,Law Enforcement Officer,Personal Weapons,City,10K-50K,18-25,36-50,1.0,1.0,N
180882253,0,0.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
180882254,0,8.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,10K-50K,36-50,26-35,1.0,1.0,N
180882260,0,18.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,36-50,26-35,1.0,1.0,N
180882262,0,19.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
180882267,0,12.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,36-50,26-35,1.0,1.0,N
180882278,0,21.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,36-50,1.0,1.0,N
180882281,1,23.0,Stolen Property Offenses,Property,Individual,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
180882282,0,14.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
180882284,0,3.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
180882287,0,10.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,26-35,51-65,1.0,1.0,N
180882289,1,14.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,36-50,26-35,1.0,1.0,N
180882290,0,15.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,36-50,36-50,1.0,1.0,N
180882295,1,8.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
180882298,0,17.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
180882313,0,8.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
180882327,0,19.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
180882328,0,12.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
180882355,0,19.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
180882362,0,9.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
180882367,0,14.0,Assault Offenses,Person,Individual,Other,City,10K-50K,36-50,Under 18,1.0,1.0,N
180882378,0,22.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,36-50,1.0,1.0,N
180882385,0,18.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
180882386,0,8.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
180882388,0,20.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
180882393,0,7.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,36-50,26-35,1.0,1.0,N
180882396,0,20.0,Assault Offenses,Person,Individual,Firearm,City,10K-50K,26-35,26-35,1.0,1.0,N
180882407,0,20.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
180882426,1,10.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
180882430,0,13.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
180882432,0,18.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,18-25,1.0,1.0,N
180882435,0,23.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
180882437,0,5.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
180882439,0,6.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,36-50,26-35,1.0,1.0,N
180882441,0,0.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
180882447,0,3.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,36-50,1.0,1.0,N
180882449,0,19.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
180882482,1,21.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
180882489,0,4.0,Assault Offenses,Person,Individual,Personal Weapons,City,Under 10K,36-50,36-50,1.0,1.0,Y
180882490,0,17.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,Under 10K,36-50,51-65,1.0,1.0,Y
180882497,0,11.0,Assault Offenses,Person,Individual,Personal Weapons,City,Under 10K,26-35,26-35,1.0,1.0,Y
180882498,1,16.0,Assault Offenses,Person,Individual,Personal Weapons,City,Under 10K,26-35,36-50,1.0,1.0,Y
180882502,0,0.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,Under 10K,18-25,36-50,1.0,1.0,Y
180882508,1,1.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,Under 10K,26-35,36-50,1.0,1.0,Y
180882514,1,7.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,Under 10K,26-35,Under 18,1.0,1.0,Y
180882516,0,20.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,Under 10K,26-35,36-50,1.0,1.0,Y
180882530,0,18.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,Under 10K,26-35,26-35,1.0,1.0,Y
180882532,0,19.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,Under 10K,26-35,26-35,1.0,1.0,Y
180882541,1,22.0,Assault Offenses,Person,Law Enforcement Officer,Other,City,Under 10K,26-35,51-65,1.0,1.0,Y
181067701,1,16.0,Assault Offenses,Person,Law Enforcement Officer,Personal Weapons,City,10K-50K,26-35,36-50,1.0,1.0,N
181067704,0,20.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,Under 18,1.0,1.0,N
181067705,0,0.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,18-25,1.0,1.0,N
181067715,0,15.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
181067716,0,17.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,10K-50K,36-50,26-35,1.0,1.0,N
181067723,0,16.0,Assault Offenses,Person,Individual,Motor Vehicle/Vessel,City,10K-50K,26-35,26-35,1.0,1.0,N
181067754,0,0.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
181067756,0,0.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
181067761,0,14.0,Assault Offenses,Person,Individual,Unknown,City,10K-50K,36-50,36-50,1.0,1.0,N
181067763,0,19.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
181067768,1,18.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,18-25,1.0,1.0,N
181067769,0,19.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
181067770,0,7.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
181067787,0,7.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,18-25,1.0,1.0,N
181067800,0,2.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,100K-500K,36-50,26-35,1.0,1.0,N
181067808,0,0.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,100K-500K,26-35,26-35,1.0,1.0,N
181067811,0,22.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,100K-500K,36-50,26-35,1.0,1.0,N
181067812,0,12.0,Assault Offenses,Person,Individual,Personal Weapons,City,100K-500K,26-35,26-35,1.0,1.0,N
181067821,0,2.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,100K-500K,26-35,18-25,1.0,1.0,N
181067835,0,15.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,100K-500K,26-35,Under 18,1.0,1.0,N
181067838,0,15.0,Arson,Property,Individual,Personal Weapons,City,100K-500K,26-35,26-35,1.0,1.0,N
181067840,0,0.0,Assault Offenses,Person,Individual,Personal Weapons,City,100K-500K,26-35,65+,1.0,1.0,N
181067849,0,15.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,100K-500K,26-35,26-35,1.0,1.0,N
181067852,0,5.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,100K-500K,26-35,26-35,1.0,1.0,N
181067853,0,16.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,100K-500K,26-35,18-25,1.0,1.0,N
181067862,0,13.0,Fraud Offenses,Property,Individual,Personal Weapons,City,100K-500K,26-35,36-50,1.0,1.0,N
181067866,0,13.0,Sex Offenses,Person,Individual,Personal Weapons,City,100K-500K,26-35,51-65,1.0,1.0,N
181067870,1,0.0,Assault Offenses,Person,Individual,Personal Weapons,City,100K-500K,26-35,26-35,1.0,1.0,N
181067871,0,9.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,100K-500K,26-35,26-35,1.0,1.0,N
181067873,1,14.0,Assault Offenses,Person,Individual,Personal Weapons,City,100K-500K,18-25,26-35,1.0,1.0,N
181067877,0,20.0,Assault Offenses,Person,Individual,Personal Weapons,City,100K-500K,26-35,51-65,1.0,1.0,N
181067879,0,9.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,100K-500K,36-50,26-35,1.0,1.0,N
181067881,0,9.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,100K-500K,26-35,26-35,1.0,1.0,N
181067883,0,13.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,100K-500K,36-50,26-35,1.0,1.0,N
